L1150 | 02:24 | 四般南喰赤－ | 佳嗣(+53.0) チャップジーピ(+17.8) さくでびる(-20.6) Lucas123(-50.2)
L1151 | 01:11 | 四般南喰赤－ | NoName(+52.5) NoName(+5.3) NoName(-21.4) venrikka(-36.4)
L1170 | 03:10 | 四般南喰赤－ | NoName(+54.1) ハヅキだよん(+15.9) NoName(-27.7) NoName(-42.3)
L1170 | 04:03 | 四般南喰赤－ | ハヅキだよん(+66.1) NoName(+2.9) NoName(-23.5) NoName(-45.5)
L1178 | 00:18 | 三般南喰赤－ | mocchi(+64.3) 浄土真宗大谷派(-4.1) 章男(-60.2)
L1178 | 00:34 | 三般南喰赤－ | mocchi(+59.6) 浄土真宗大谷派(-13.3) 章男(-46.3)
L1178 | 00:58 | 三般南喰赤－ | 章男(+39.6) mocchi(-1.9) 浄土真宗大谷派(-37.7)
L1178 | 01:15 | 三般南喰赤－ | mocchi(+44.7) 章男(-10.5) 浄土真宗大谷派(-34.2)
L1178 | 01:40 | 三般南喰赤－ | mocchi(+65.1) 章男(-18.0) 浄土真宗大谷派(-47.1)
L1178 | 02:04 | 三般南喰赤－ | 浄土真宗大谷派(+54.1) 章男(0.0) mocchi(-54.1)
L1178 | 02:20 | 三般南喰赤－ | 浄土真宗大谷派(+48.0) 章男(-7.1) mocchi(-40.9)
L1178 | 02:40 | 三般南喰赤－ | 浄土真宗大谷派(+35.0) mocchi(-7.2) 章男(-27.8)
L1298 | 00:40 | 四般南喰赤－ | 波仔(+79.9) jeicdull(+3.7) Terrybea(-33.0) Step(-50.6)
L1298 | 00:58 | 四般南喰赤－ | Step(+76.0) Terrybea(-2.9) KerryBB(-30.9) 波仔(-42.2)
L1298 | 01:30 | 四般南喰赤－ | KerryBB(+61.0) Paulgor(+15.2) 波仔(-25.3) Step(-50.9)
L1298 | 01:39 | 四般南喰赤－ | 波仔(+48.3) Paulgor(+9.7) Step(-19.3) KerryBB(-38.7)
L1298 | 02:09 | 四般南喰赤－ | Step(+51.4) KerryBB(+13.0) 波仔(-25.4) Terrybea(-39.0)
L1298 | 02:44 | 四般南喰赤－ | Terrybea(+49.8) jeicdull(+10.2) Step(-24.2) KerryBB(-35.8)
L1336 | 03:01 | 四般南喰赤－ | ◯NAGA19(+59.9) ◯NAGA08(+22.7) ◯NAGA03(-29.0) Wataru_M(-53.6)
L1336 | 06:35 | 四般南喰赤－ | ◯NAGA17(+43.5) ◯NAGA04(+12.8) Wataru_M(-18.3) ◯NAGA09(-38.0)
L1465 | 00:13 | 三般南喰赤－ | kzhk(+58.9) tmd0(+8.2) IS5(-67.1)
L1465 | 00:24 | 三般南喰赤－ | kzhk(+58.7) tmd0(+8.6) IS5(-67.3)
L1500 | 00:09 | 三般南喰赤－ | いぶ銀(+56.2) Jobs.st(-13.6) タフィーローズ(-42.6)
L1526 | 00:08 | 三般南喰赤－ | やじも(+35.6) NoName(-3.5) あべ(-32.1)
L1526 | 00:29 | 三般南喰赤－ | やじも(+60.8) あべ(-18.7) NoName(-42.1)
L1556 | 04:27 | 四般南喰赤－ | ◯NAGA05(+48.8) ◯NAGA17(+16.4) 雪曰く(-23.2) 酸性電気(-42.0)
L1556 | 04:57 | 四般南喰赤－ | ◯NAGA10(+49.1) ◯NAGA19(+15.8) 酸性電気(-12.5) 雪曰く(-52.4)
L1556 | 05:25 | 四般南喰赤－ | 酸性電気(+44.7) ◯NAGA17(+3.4) 雪曰く(-18.8) ◯NAGA12(-29.3)
L1556 | 05:57 | 四般南喰赤－ | ◯NAGA15(+43.6) ◯NAGA08(+11.7) 酸性電気(-22.2) 雪曰く(-33.1)
L1564 | 01:03 | 四般南喰赤－ | NoName(+47.7) Pokeji-P(+15.3) NoName(-20.7) NoName(-42.3)
L1606 | 00:35 | 四般南喰赤－ | NoName(+63.1) ありしゃああ(+16.4) NoName(-24.4) 036RAI(-55.1)
L1606 | 00:58 | 四般南喰赤－ | なんしぃ(+65.1) 036RAI(+25.3) ありしゃああ(-21.7) くろてむ(-68.7)
L1606 | 01:20 | 四般南喰赤－ | ありしゃああ(+54.9) 036RAI(+3.6) くろてむ(-16.8) なんしぃ(-41.7)
L1606 | 02:39 | 四般南喰赤－ | ありしゃああ(+47.0) NoName(+15.6) なんしぃ(-12.5) 036RAI(-50.1)
L1606 | 03:05 | 四般南喰赤－ | なんしぃ(+53.0) NoName(+21.0) ありしゃああ(-20.9) 036RAI(-53.1)
L1672 | 00:00 | 四般南喰赤－ | 名古屋のおじさん(+61.0) syaoron(+5.2) マツウララ(-15.9) jay(-50.3)
L1672 | 00:25 | 四般南喰赤－ | 名古屋のおじさん(+45.0) マツウララ(+7.1) jay(-14.3) syaoron(-37.8)
L1672 | 01:01 | 四般南喰赤－ | syaoron(+41.8) マツウララ(+10.8) tomat(-18.4) jay(-34.2)
L1672 | 01:22 | 四般南喰赤－ | マツウララ(+38.9) jay(+7.8) 名古屋のおじさん(-15.7) tomat(-31.0)
L1672 | 01:55 | 四般南喰赤－ | tomat(+54.4) 名古屋のおじさん(+4.4) jay(-22.5) マツウララ(-36.3)
L1672 | 02:21 | 四般南喰赤－ | 名古屋のおじさん(+79.3) jay(+8.0) マツウララ(-23.3) tomat(-64.0)
L1672 | 02:53 | 四般南喰赤－ | マツウララ(+59.9) jay(+1.8) tomat(-22.2) 名古屋のおじさん(-39.5)
L1820 | 02:17 | 四般南喰赤－ | NoName(+47.8) NoName(+1.2) NoName(-19.3) NoName(-29.7)
L2049 | 00:19 | 三般南喰赤－ | おちぱっくん(+49.9) tumojane(+12.8) 西垣せーいち(-62.7)
L2065 | 00:26 | 四般南喰赤－ | なかだゆうすけ(+52.6) べーべ(+7.1) 45527979(-22.7) Eggplant(-37.0)
L2065 | 01:00 | 四般南喰赤－ | なかだゆうすけ(+45.5) Eggplant(+9.6) 45527979(-22.3) べーべ(-32.8)
L2085 | 00:50 | 四般南喰赤－ | ひろひろ826(+60.0) ぶーこん(+10.2) にしむぅ(-15.0) まるほその(-55.2)
L2085 | 00:56 | 四般南喰赤－ | まるほその(+44.6) にしむぅ(+8.4) ぶーこん(-18.0) ひろひろ826(-35.0)
L2085 | 01:23 | 四般南喰赤－ | まるほその(+57.1) ひろひろ826(+7.9) にしむぅ(-14.3) ぶーこん(-50.7)
L2123 | 02:58 | 四般南喰赤－ | Hamakuma(+55.7) NoName(+14.1) NoName(-13.2) NoName(-56.6)
L2313 | 00:17 | 四般南喰赤－ | とみろー(+50.7) のりのりのり(+17.0) こす(-17.2) やぐお(-50.5)
L2313 | 00:43 | 四般南喰赤－ | とみろー(+60.8) こす(+5.3) やぐお(-24.7) のりのりのり(-41.4)
L2832 | 00:07 | 四般南喰赤－ | かわえもんDX(+75.9) でぐぴ(+0.2) ビリ回避意識高め(-29.2) ミヤモトレイ(-46.9)
L2832 | 00:44 | 四般南喰赤－ | ミヤモトレイ(+45.2) ビリ回避意識高め(+6.8) かわえもんDX(-13.2) でぐぴ(-38.8)
L2832 | 01:19 | 四般南喰赤－ | ビリ回避意識高め(+60.6) でぐぴ(+16.9) かわえもんDX(-29.8) ミヤモトレイ(-47.7)
L2832 | 01:51 | 四般南喰赤－ | でぐぴ(+44.3) ミヤモトレイ(+12.1) ビリ回避意識高め(-13.7) かわえもんDX(-42.7)
L2866 | 01:19 | 四般南喰赤－ | brotatoo(+50.8) NoName(+10.1) NoName(-10.7) NoName(-50.2)
L2866 | 01:37 | 四般南喰赤－ | NoName(+50.9) brotatoo(+6.3) NoName(-18.8) NoName(-38.4)
L2866 | 02:00 | 四般南喰赤－ | NoName(+59.8) NoName(+8.5) NoName(-27.6) brotatoo(-40.7)
L2866 | 02:20 | 四般南喰赤－ | NoName(+51.0) NoName(+15.5) NoName(-22.3) brotatoo(-44.2)
L2866 | 04:39 | 四般南喰赤－ | NoName(+46.0) NoName(+3.8) brotatoo(-16.5) NoName(-33.3)
L2866 | 05:06 | 四般南喰赤－ | NoName(+43.0) NoName(+3.7) brotatoo(-17.5) NoName(-29.2)
L2866 | 06:32 | 四般南喰赤－ | NoName(+79.9) brotatoo(-6.3) NoName(-29.1) NoName(-44.5)
L2900 | 02:17 | 四般南喰赤－ | 欠陥牌操作(+44.9) ◯NAGA04(+12.1) ◯NAGA18(-10.7) ◯NAGA10(-46.3)
L3240 | 04:37 | 四般南喰赤－ | ◯NAGA08(+46.7) FREEZE(+5.2) ◯NAGA15(-19.7) ⓝNAGA25(-32.2)
L3240 | 04:59 | 四般南喰赤－ | ◯NAGA18(+57.1) FREEZE(+11.5) ◯NAGA03(-11.8) ◯NAGA17(-56.8)
L3384 | 02:22 | 三般南喰赤－ | 風霸之向(+60.9) XGT(-18.2) gungryu(-42.7)
L3384 | 02:44 | 三般南喰赤－ | 風霸之向(+62.6) gungryu(-18.5) XGT(-44.1)
L3384 | 03:13 | 三般南喰赤－ | XGT(+74.5) gungryu(-20.5) 風霸之向(-54.0)
L3384 | 03:39 | 三般南喰赤－ | gungryu(+70.0) 風霸之向(-7.0) XGT(-63.0)
L3384 | 03:46 | 三般南喰赤－ | gungryu(+52.3) 風霸之向(+11.0) XGT(-63.3)
L3384 | 03:55 | 三般南喰赤－ | gungryu(+63.4) 風霸之向(+1.0) XGT(-64.4)
L3384 | 04:03 | 三般南喰赤－ | XGT(+64.0) 風霸之向(+1.4) gungryu(-65.4)
L3384 | 04:16 | 三般南喰赤－ | 風霸之向(+56.0) XGT(+20.5) gungryu(-76.5)
L3384 | 04:26 | 三般南喰赤－ | 風霸之向(+41.7) XGT(-2.1) gungryu(-39.6)
L3384 | 04:47 | 三般南喰赤－ | 風霸之向(+52.1) XGT(+14.0) gungryu(-66.1)
L3384 | 05:09 | 三般南喰赤－ | gungryu(+54.6) 風霸之向(-8.6) XGT(-46.0)
L3384 | 05:27 | 三般南喰赤－ | 風霸之向(+49.6) XGT(+1.4) gungryu(-51.0)
L3384 | 05:49 | 三般南喰赤－ | 風霸之向(+69.8) gungryu(-19.8) XGT(-50.0)
L3684 | 02:07 | 三般南喰赤－ | bisuton(+66.0) 三笠(+0.9) danntyou(-66.9)
L3684 | 02:15 | 三般南喰赤－ | 三笠(+61.2) bisuton(+12.6) danntyou(-73.8)
L3684 | 02:26 | 三般南喰赤－ | bisuton(+74.8) danntyou(-13.8) 三笠(-61.0)
L3684 | 02:33 | 三般南喰赤－ | 三笠(+72.6) bisuton(-2.8) danntyou(-69.8)
L3684 | 02:37 | 三般南喰赤－ | danntyou(+41.0) bisuton(-8.3) 三笠(-32.7)
L3684 | 02:46 | 三般南喰赤－ | bisuton(+43.7) 三笠(-4.3) danntyou(-39.4)
L3684 | 02:58 | 三般南喰赤－ | 三笠(+40.1) danntyou(-9.9) bisuton(-30.2)
L3885 | 00:38 | 四般南喰赤－ | どいぽん(+63.8) みよりん(+14.2) マラリア(-25.0) SPIRIT(-53.0)
L3969 | 00:38 | 四般南喰赤－ | NoName(+70.9) NoName(+9.3) NoName(-29.7) NoName(-50.5)
L3977 | 00:20 | 三般南喰赤－ | ももか推し(+55.1) かなぴょんですが(-12.5) ぺディ(-42.6)
L3977 | 00:32 | 三般南喰赤－ | かなぴょんですが(+46.7) ももか推し(-10.0) ぺディ(-36.7)
L3977 | 00:53 | 三般南喰赤－ | ももか推し(+45.6) ぺディ(-11.5) かなぴょんですが(-34.1)
L3977 | 01:02 | 三般南喰赤－ | ももか推し(+54.1) かなぴょんですが(-2.5) ぺディ(-51.6)
L3977 | 01:21 | 三般南喰赤－ | ももか推し(+46.1) かなぴょんですが(-11.0) ぺディ(-35.1)
L3977 | 01:37 | 三般南喰赤－ | ぺディ(+47.8) ももか推し(-10.5) かなぴょんですが(-37.3)
L3977 | 02:02 | 三般南喰赤－ | ももか推し(+36.5) かなぴょんですが(-5.5) ぺディ(-31.0)
L3977 | 02:12 | 三般南喰赤－ | ぺディ(+42.0) ももか推し(-0.8) かなぴょんですが(-41.2)
L3977 | 02:27 | 三般南喰赤－ | ももか推し(+45.8) かなぴょんですが(-1.3) ぺディ(-44.5)
L4013 | 00:19 | 四般南喰赤－ | ymshtmsk(+53.7) ヒロヒロマル(+10.7) アライもん(-24.5) tandy(-39.9)
L4013 | 01:11 | 四般南喰赤－ | アライもん(+51.8) ymshtmsk(+21.7) tandy(-24.9) ヒロヒロマル(-48.6)
L4114 | 02:21 | 四般南喰赤－ | NoName(+51.5) NoName(+5.2) NoName(-21.2) 最速おとこ(-35.5)
L4114 | 02:34 | 四般南喰赤－ | 最速おとこ(+49.4) NoName(+11.4) NoName(-18.8) NoName(-42.0)
L4114 | 02:53 | 四般南喰赤－ | NoName(+52.6) NoName(+10.9) 最速おとこ(-18.7) NoName(-44.8)
L4114 | 05:47 | 四般南喰赤－ | NoName(+49.4) NoName(+4.4) NoName(-20.5) 最速おとこ(-33.3)
L4154 | 00:04 | 四般南喰赤－ | sakutoon(+66.2) Numataro(+7.4) Yaki-Oji(-31.3) ハコワレおじさん(-42.3)
L4444 | 00:13 | 四般南喰赤－ | NoName(+64.3) senseles(+13.9) こくらあさひ(-15.1) 蜜糖(-63.1)
L4444 | 00:25 | 四般南喰赤－ | senseles(+70.9) 蜜糖(-3.5) NoName(-27.1) こくらあさひ(-40.3)
L4444 | 01:43 | 四般南喰赤－ | こくらあさひ(+48.0) NoName(+13.2) NoName(-17.1) NoName(-44.1)
L4444 | 03:18 | 四般南喰赤－ | NoName(+41.9) senseles(+5.0) NoName(-18.0) NoName(-28.9)
L4444 | 03:40 | 四般南喰赤－ | senseles(+49.4) NoName(+9.2) NoName(-20.4) NoName(-38.2)
L4444 | 05:02 | 四般南喰赤－ | senseles(+73.8) NoName(-1.5) NoName(-28.2) NoName(-44.1)
L4444 | 05:54 | 四般南喰赤－ | NoName(+45.6) NoName(+5.4) NoName(-15.1) senseles(-35.9)
L4477 | 01:24 | 四般南喰赤－ | Eupho(+54.1) NoName(+21.2) NoName(-24.4) NoName(-50.9)
L4966 | 00:16 | 三般南喰赤－ | ヤギチャンプル(+52.2) ゆまぴ(-12.8) あなさか(-39.4)
L5033 | 00:10 | 四般南喰赤－ | ことすの冬は寒い(+67.1) 九代目お侍ちゃん(+6.4) ですしおすし(-24.4) ひかる。(-49.1)
L5471 | 02:59 | 四般南喰赤－ | NoName(+57.1) 字牌整理業(+3.0) NoName(-23.5) NoName(-36.6)
L5691 | 00:00 | 三般南喰赤－ | カナメ本気です(+71.0) suwata(-18.0) ボコボコやまと(-53.0)
L5691 | 00:10 | 三般南喰赤－ | suwata(+65.4) ボコボコやまと(-6.3) カナメ本気です(-59.1)
L5691 | 00:27 | 三般南喰赤－ | suwata(+66.5) ボコボコやまと(-19.5) カナメ本気です(-47.0)
L5691 | 00:41 | 三般南喰赤－ | ボコボコやまと(+45.0) suwata(-5.4) カナメ本気です(-39.6)
L5691 | 01:00 | 三般南喰赤－ | ボコボコやまと(+72.4) カナメ本気です(-18.2) suwata(-54.2)
L5691 | 01:14 | 三般南喰赤－ | ボコボコやまと(+48.2) カナメ本気です(+11.6) suwata(-59.8)
L5824 | 00:27 | 四般南喰赤－ | NoName(+71.0) NoName(+1.3) NoName(-21.8) mmtt(-50.5)
L5826 | 05:05 | 四般南喰赤－ | NoName(+41.7) NoName(+11.1) NoName(-15.5) Chishiya(-37.3)
L5910 | 03:36 | 四般南喰赤－ | NoName(+40.3) NoName(+6.8) NoName(-14.1) NoName(-33.0)
L5921 | 00:17 | 三般南喰赤－ | NoName(+57.1) NoName(+4.8) NoName(-61.9)
L5921 | 00:42 | 三般南喰赤－ | NoName(+35.1) NoName(-1.3) NoName(-33.8)
L5921 | 01:09 | 三般南喰赤－ | NoName(+66.1) NoName(+16.5) NoName(-82.6)
L5921 | 01:27 | 三般南喰赤－ | NoName(+59.7) NoName(-16.7) NoName(-43.0)
L5921 | 01:50 | 三般南喰赤－ | NoName(+56.7) NoName(-4.0) NoName(-52.7)
L6262 | 00:20 | 四般東喰赤－ | Dya(+45.1) Ila(+3.6) juga(-16.9) Tuma(-31.8)
L6262 | 00:43 | 四般東喰赤－ | Dya(+43.8) juga(+4.4) Ila(-15.9) Tuma(-32.3)
L6262 | 00:56 | 四般東喰赤－ | Tuma(+43.3) Ila(+5.3) juga(-16.8) Dya(-31.8)
L6432 | 00:58 | 四般南喰赤－ | NoName(+61.2) NoName(+13.3) moyuen(-25.6) NoName(-48.9)
L6492 | 05:49 | 四般南喰赤－ | NoName(+69.9) NoName(+2.7) NoName(-22.0) Chishiya(-50.6)
L6666 | 02:43 | 四般南喰赤－ | NoName(+61.2) NoName(+6.4) NoName(-22.6) djk(-45.0)
L6666 | 03:05 | 四般南喰赤－ | NoName(+51.9) djk(+9.8) NoName(-20.9) NoName(-40.8)
L6844 | 00:09 | 三般南喰赤－ | にゅゅん(+47.7) ソライフ(+1.4) 莉々ぱん(-49.1)
L6844 | 00:29 | 三般南喰赤－ | 莉々ぱん(+45.8) にゅゅん(-3.0) ソライフ(-42.8)
L6844 | 00:40 | 三般南喰赤－ | にゅゅん(+68.1) 莉々ぱん(-11.7) ソライフ(-56.4)
L6844 | 00:57 | 三般南喰赤－ | ソライフ(+70.4) にゅゅん(-7.4) 莉々ぱん(-63.0)
L6845 | 01:04 | 四般南喰赤－ | 山下イェイ(+48.8) NoName(+3.1) NoName(-17.5) NoName(-34.4)
L7176 | 00:09 | 三般南喰赤－ | ぽぺお(+121.9) サッポロヒゲ祭り(-23.5) 米焼酎(-98.4)
L7176 | 00:21 | 三般南喰赤－ | 米焼酎(+70.2) ぽぺお(-4.0) サッポロヒゲ祭り(-66.2)
L7176 | 00:35 | 三般南喰赤－ | 米焼酎(+48.8) ぽぺお(-10.5) サッポロヒゲ祭り(-38.3)
L7176 | 00:49 | 三般南喰赤－ | サッポロヒゲ祭り(+80.1) 米焼酎(-29.0) ぽぺお(-51.1)
L7176 | 01:04 | 三般南喰赤－ | ぽぺお(+43.4) 米焼酎(+7.2) サッポロヒゲ祭り(-50.6)
L7288 | 00:32 | 四般南喰赤－ | NoName(+42.0) Rafting(+4.6) NoName(-15.8) NoName(-30.8)
L7288 | 01:18 | 四般南喰赤－ | Rafting(+42.1) NoName(+8.2) LONGMEN(-13.0) meet2011(-37.3)
L7632 | 00:15 | 四般南喰赤－ | ◯NAGA16(+55.4) NeoNova(+21.0) ◯NAGA17(-22.4) ◯NAGA01(-54.0)
L7780 | 01:38 | 四般南喰赤－ | NoName(+42.9) NoName(+7.8) NoName(-16.1) NoName(-34.6)
L7780 | 01:59 | 四般南喰赤－ | NoName(+53.5) NoName(+14.0) NoName(-21.5) NoName(-46.0)
L7780 | 02:50 | 四般南喰赤－ | NoName(+41.1) NoName(+8.5) NoName(-12.7) NoName(-36.9)
L7897 | 03:19 | 四般南喰赤－ | 矯正中(+45.2) NoName(+3.8) NoName(-16.8) NoName(-32.2)
L7944 | 00:26 | 四般南喰赤－ | NoName(+65.1) NoName(+11.6) NoName(-30.5) NoName(-46.2)
L8141 | 00:08 | 四般南喰赤－ | NoName(+59.3) Makarov(+23.5) NoName(-29.7) arekri(-53.1)
L8141 | 01:08 | 四般南喰赤－ | NoName(+46.5) NoName(+12.8) Makarov(-7.3) arekri(-52.0)
L8141 | 01:27 | 四般南喰赤－ | arekri(+49.5) Makarov(+16.0) NoName(-11.7) NoName(-53.8)
L8141 | 01:46 | 四般南喰赤－ | Makarov(+63.5) NoName(+6.1) NoName(-25.5) arekri(-44.1)
L8218 | 05:51 | 四般南喰赤－ | NoName(+52.0) NoName(+17.2) NoName(-20.7) jojo1010(-48.5)
L8848 | 00:11 | 四般南喰赤－ | 股民幼犬(+56.7) NoName(+14.7) 言霊炎君(-27.8) NoName(-43.6)
L8848 | 00:41 | 四般南喰赤－ | NoName(+49.5) 京畿十三(+12.1) welt(-25.5) NoName(-36.1)
L8848 | 01:24 | 四般南喰赤－ | 京畿十三(+52.2) NoName(+0.5) welt(-19.6) NoName(-33.1)
L8952 | 03:27 | 四般南喰赤－ | NoName(+42.2) NoName(+4.7) NoName(-17.9) 字牌整理業(-29.0)
L9251 | 01:29 | 四般南喰赤－ | b1500a(+48.5) ヨッシー9zde(+16.0) マッケンG(-14.3) あさしもふもふ(-50.2)
L9579 | 04:32 | 四般南喰赤－ | NoName(+49.5) YSZ(+18.5) NoName(-24.3) NoName(-43.7)
L9696 | 01:32 | 四般南喰赤－ | NoName(+45.1) NoName(+12.3) NoName(-20.3) KUEIC(-37.1)
L9706 | 00:00 | 四般南喰赤－ | 山下イェイ(+60.8) NoName(+5.3) NoName(-23.7) NoName(-42.4)
C1619 | 00:02 | 三般南喰赤－ | Benching(+73.4) 天阪光(-22.8) 闇より暗漆黒(-50.6)
C2085 | 00:09 | 四般南喰赤－ | 夜中嵐鳥(+59.5) Gordon.(+2.1) engyeow(-24.4) SharonC(-37.2)
C2085 | 00:51 | 四般南喰赤－ | SharonC(+59.2) 夜中嵐鳥(+21.9) Gordon.(-18.1) engyeow(-63.0)
C4023 | 00:13 | 三般南喰赤祝 | 東のアツシ(+50.0,0枚) 広島代表あつし(-10.0,-2枚) MRA(-40.0,+2枚)
C4023 | 00:27 | 三般南喰赤祝 | 東のアツシ(+49.0,+7枚) 広島代表あつし(+1.0,-5枚) MRA(-50.0,-2枚)
C4023 | 00:46 | 三般南喰赤祝 | 広島代表あつし(+37.0,+6枚) 東のアツシ(-7.0,-3枚) MRA(-30.0,-3枚)
C5505 | 00:11 | 三般南喰赤祝 | Ryon(+49.0,+5枚) かずたそ(+2.0,0枚) 四つん這い王子(-51.0,-5枚)
C5505 | 00:32 | 三般南喰赤祝 | かずたそ(+38.0,0枚) Ryon(-6.0,0枚) 四つん這い王子(-32.0,0枚)
C5505 | 00:45 | 三般南喰赤祝 | かずたそ(+37.0,-2枚) Ryon(-3.0,+3枚) 四つん這い王子(-34.0,-1枚)
C7515 | 00:01 | 四般南喰－－ | MH(+49.5) KJK(+23.2) 健一郎(-12.7) J1N(-60.0)
C7886 | 00:00 | 四般南喰赤－ | Piki_p(+53.4) 甲yu(+5.9) 天城カイト(-21.8) Poca(-37.5)
C8940 | 01:03 | 四般南喰－－ | Octavia(+23.3) 白Ichigo(+5.2) Safaris(+0.1) Naroth(-28.6)
C8940 | 01:43 | 四般南喰－－ | Safaris(+33.4) Naroth(+21.2) 白Ichigo(-12.9) Octavia(-41.7)
C8940 | 02:23 | 四般南喰－－ | Safaris(+33.3) 白Ichigo(+8.5) Naroth(-14.1) Octavia(-27.7)
C8940 | 02:50 | 四般南喰－－ | Naroth(+25.0) Octavia(+5.5) Safaris(+0.5) 白Ichigo(-31.0)
